,label,filename,filepath
526,Expressionism,Amedeo_Modigliani_97.jpg,../train_images\Expressionism\Amedeo_Modigliani_97.jpg
527,Expressionism,Amedeo_Modigliani_98.jpg,../train_images\Expressionism\Amedeo_Modigliani_98.jpg
528,Expressionism,Expressionism_aug_0_106.jpeg,../train_images\Expressionism\Expressionism_aug_0_106.jpeg
529,Expressionism,Expressionism_aug_0_1154.jpeg,../train_images\Expressionism\Expressionism_aug_0_1154.jpeg
530,Expressionism,Expressionism_aug_0_1156.jpeg,../train_images\Expressionism\Expressionism_aug_0_1156.jpeg
531,Expressionism,Expressionism_aug_0_130.jpeg,../train_images\Expressionism\Expressionism_aug_0_130.jpeg
532,Expressionism,Expressionism_aug_0_135.jpeg,../train_images\Expressionism\Expressionism_aug_0_135.jpeg
533,Expressionism,Expressionism_aug_0_1405.jpeg,../train_images\Expressionism\Expressionism_aug_0_1405.jpeg
534,Expressionism,Expressionism_aug_0_2158.jpeg,../train_images\Expressionism\Expressionism_aug_0_2158.jpeg
535,Expressionism,Expressionism_aug_0_2267.jpeg,../train_images\Expressionism\Expressionism_aug_0_2267.jpeg
536,Expressionism,Expressionism_aug_0_2577.jpeg,../train_images\Expressionism\Expressionism_aug_0_2577.jpeg
537,Expressionism,Expressionism_aug_0_2723.jpeg,../train_images\Expressionism\Expressionism_aug_0_2723.jpeg
538,Expressionism,Expressionism_aug_0_3123.jpeg,../train_images\Expressionism\Expressionism_aug_0_3123.jpeg
539,Expressionism,Expressionism_aug_0_3209.jpeg,../train_images\Expressionism\Expressionism_aug_0_3209.jpeg
540,Expressionism,Expressionism_aug_0_3246.jpeg,../train_images\Expressionism\Expressionism_aug_0_3246.jpeg
541,Expressionism,Expressionism_aug_0_3363.jpeg,../train_images\Expressionism\Expressionism_aug_0_3363.jpeg
542,Expressionism,Expressionism_aug_0_341.jpeg,../train_images\Expressionism\Expressionism_aug_0_341.jpeg
543,Expressionism,Expressionism_aug_0_3439.jpeg,../train_images\Expressionism\Expressionism_aug_0_3439.jpeg
544,Expressionism,Expressionism_aug_0_3595.jpeg,../train_images\Expressionism\Expressionism_aug_0_3595.jpeg
545,Expressionism,Expressionism_aug_0_3806.jpeg,../train_images\Expressionism\Expressionism_aug_0_3806.jpeg
546,Expressionism,Expressionism_aug_0_3841.jpeg,../train_images\Expressionism\Expressionism_aug_0_3841.jpeg
547,Expressionism,Expressionism_aug_0_3993.jpeg,../train_images\Expressionism\Expressionism_aug_0_3993.jpeg
548,Expressionism,Expressionism_aug_0_4277.jpeg,../train_images\Expressionism\Expressionism_aug_0_4277.jpeg
549,Expressionism,Expressionism_aug_0_4430.jpeg,../train_images\Expressionism\Expressionism_aug_0_4430.jpeg
550,Expressionism,Expressionism_aug_0_4486.jpeg,../train_images\Expressionism\Expressionism_aug_0_4486.jpeg
551,Expressionism,Expressionism_aug_0_4751.jpeg,../train_images\Expressionism\Expressionism_aug_0_4751.jpeg
552,Expressionism,Expressionism_aug_0_5074.jpeg,../train_images\Expressionism\Expressionism_aug_0_5074.jpeg
553,Expressionism,Expressionism_aug_0_5143.jpeg,../train_images\Expressionism\Expressionism_aug_0_5143.jpeg
554,Expressionism,Expressionism_aug_0_5193.jpeg,../train_images\Expressionism\Expressionism_aug_0_5193.jpeg
555,Expressionism,Expressionism_aug_0_5243.jpeg,../train_images\Expressionism\Expressionism_aug_0_5243.jpeg
556,Expressionism,Expressionism_aug_0_5285.jpeg,../train_images\Expressionism\Expressionism_aug_0_5285.jpeg
557,Expressionism,Expressionism_aug_0_5369.jpeg,../train_images\Expressionism\Expressionism_aug_0_5369.jpeg
558,Expressionism,Expressionism_aug_0_5545.jpeg,../train_images\Expressionism\Expressionism_aug_0_5545.jpeg
559,Expressionism,Expressionism_aug_0_5578.jpeg,../train_images\Expressionism\Expressionism_aug_0_5578.jpeg
560,Expressionism,Expressionism_aug_0_5614.jpeg,../train_images\Expressionism\Expressionism_aug_0_5614.jpeg
561,Expressionism,Expressionism_aug_0_566.jpeg,../train_images\Expressionism\Expressionism_aug_0_566.jpeg
562,Expressionism,Expressionism_aug_0_5956.jpeg,../train_images\Expressionism\Expressionism_aug_0_5956.jpeg
563,Expressionism,Expressionism_aug_0_6040.jpeg,../train_images\Expressionism\Expressionism_aug_0_6040.jpeg
564,Expressionism,Expressionism_aug_0_6058.jpeg,../train_images\Expressionism\Expressionism_aug_0_6058.jpeg
565,Expressionism,Expressionism_aug_0_6184.jpeg,../train_images\Expressionism\Expressionism_aug_0_6184.jpeg
566,Expressionism,Expressionism_aug_0_6289.jpeg,../train_images\Expressionism\Expressionism_aug_0_6289.jpeg
567,Expressionism,Expressionism_aug_0_6290.jpeg,../train_images\Expressionism\Expressionism_aug_0_6290.jpeg
568,Expressionism,Expressionism_aug_0_649.jpeg,../train_images\Expressionism\Expressionism_aug_0_649.jpeg
569,Expressionism,Expressionism_aug_0_6864.jpeg,../train_images\Expressionism\Expressionism_aug_0_6864.jpeg
570,Expressionism,Expressionism_aug_0_6923.jpeg,../train_images\Expressionism\Expressionism_aug_0_6923.jpeg
571,Expressionism,Expressionism_aug_0_7136.jpeg,../train_images\Expressionism\Expressionism_aug_0_7136.jpeg
572,Expressionism,Expressionism_aug_0_7298.jpeg,../train_images\Expressionism\Expressionism_aug_0_7298.jpeg
573,Expressionism,Expressionism_aug_0_7667.jpeg,../train_images\Expressionism\Expressionism_aug_0_7667.jpeg
574,Expressionism,Expressionism_aug_0_8060.jpeg,../train_images\Expressionism\Expressionism_aug_0_8060.jpeg
575,Expressionism,Expressionism_aug_0_813.jpeg,../train_images\Expressionism\Expressionism_aug_0_813.jpeg
576,Expressionism,Expressionism_aug_0_8132.jpeg,../train_images\Expressionism\Expressionism_aug_0_8132.jpeg
577,Expressionism,Expressionism_aug_0_8196.jpeg,../train_images\Expressionism\Expressionism_aug_0_8196.jpeg
578,Expressionism,Expressionism_aug_0_8740.jpeg,../train_images\Expressionism\Expressionism_aug_0_8740.jpeg
579,Expressionism,Expressionism_aug_0_8898.jpeg,../train_images\Expressionism\Expressionism_aug_0_8898.jpeg
580,Expressionism,Expressionism_aug_0_9035.jpeg,../train_images\Expressionism\Expressionism_aug_0_9035.jpeg
581,Expressionism,Expressionism_aug_0_905.jpeg,../train_images\Expressionism\Expressionism_aug_0_905.jpeg
582,Expressionism,Expressionism_aug_0_9082.jpeg,../train_images\Expressionism\Expressionism_aug_0_9082.jpeg
583,Expressionism,Expressionism_aug_0_916.jpeg,../train_images\Expressionism\Expressionism_aug_0_916.jpeg
584,Expressionism,Expressionism_aug_0_9308.jpeg,../train_images\Expressionism\Expressionism_aug_0_9308.jpeg
585,Expressionism,Expressionism_aug_0_9310.jpeg,../train_images\Expressionism\Expressionism_aug_0_9310.jpeg
586,Expressionism,Expressionism_aug_0_9334.jpeg,../train_images\Expressionism\Expressionism_aug_0_9334.jpeg
587,Expressionism,Expressionism_aug_0_9356.jpeg,../train_images\Expressionism\Expressionism_aug_0_9356.jpeg
588,Expressionism,Expressionism_aug_0_9446.jpeg,../train_images\Expressionism\Expressionism_aug_0_9446.jpeg
589,Expressionism,Expressionism_aug_0_9585.jpeg,../train_images\Expressionism\Expressionism_aug_0_9585.jpeg
590,Expressionism,Expressionism_aug_0_979.jpeg,../train_images\Expressionism\Expressionism_aug_0_979.jpeg
591,Expressionism,Expressionism_aug_0_9919.jpeg,../train_images\Expressionism\Expressionism_aug_0_9919.jpeg
592,Expressionism,Expressionism_aug_0_9927.jpeg,../train_images\Expressionism\Expressionism_aug_0_9927.jpeg
593,Impressionism,Alfred_Sisley_100.jpg,../train_images\Impressionism\Alfred_Sisley_100.jpg
594,Impressionism,Alfred_Sisley_102.jpg,../train_images\Impressionism\Alfred_Sisley_102.jpg
595,Impressionism,Alfred_Sisley_103.jpg,../train_images\Impressionism\Alfred_Sisley_103.jpg
596,Impressionism,Alfred_Sisley_105.jpg,../train_images\Impressionism\Alfred_Sisley_105.jpg
597,Impressionism,Alfred_Sisley_110.jpg,../train_images\Impressionism\Alfred_Sisley_110.jpg
598,Impressionism,Alfred_Sisley_112.jpg,../train_images\Impressionism\Alfred_Sisley_112.jpg
599,Impressionism,Alfred_Sisley_113.jpg,../train_images\Impressionism\Alfred_Sisley_113.jpg
600,Impressionism,Alfred_Sisley_115.jpg,../train_images\Impressionism\Alfred_Sisley_115.jpg
601,Impressionism,Alfred_Sisley_116.jpg,../train_images\Impressionism\Alfred_Sisley_116.jpg
602,Impressionism,Alfred_Sisley_118.jpg,../train_images\Impressionism\Alfred_Sisley_118.jpg
603,Impressionism,Alfred_Sisley_123.jpg,../train_images\Impressionism\Alfred_Sisley_123.jpg
604,Impressionism,Alfred_Sisley_129.jpg,../train_images\Impressionism\Alfred_Sisley_129.jpg
605,Impressionism,Alfred_Sisley_13.jpg,../train_images\Impressionism\Alfred_Sisley_13.jpg
606,Impressionism,Alfred_Sisley_130.jpg,../train_images\Impressionism\Alfred_Sisley_130.jpg
607,Impressionism,Alfred_Sisley_131.jpg,../train_images\Impressionism\Alfred_Sisley_131.jpg
608,Impressionism,Alfred_Sisley_132.jpg,../train_images\Impressionism\Alfred_Sisley_132.jpg
609,Impressionism,Alfred_Sisley_134.jpg,../train_images\Impressionism\Alfred_Sisley_134.jpg
610,Impressionism,Alfred_Sisley_136.jpg,../train_images\Impressionism\Alfred_Sisley_136.jpg
611,Impressionism,Alfred_Sisley_137.jpg,../train_images\Impressionism\Alfred_Sisley_137.jpg
612,Impressionism,Alfred_Sisley_138.jpg,../train_images\Impressionism\Alfred_Sisley_138.jpg
613,Impressionism,Alfred_Sisley_139.jpg,../train_images\Impressionism\Alfred_Sisley_139.jpg
614,Impressionism,Alfred_Sisley_140.jpg,../train_images\Impressionism\Alfred_Sisley_140.jpg
615,Impressionism,Alfred_Sisley_141.jpg,../train_images\Impressionism\Alfred_Sisley_141.jpg
616,Impressionism,Alfred_Sisley_142.jpg,../train_images\Impressionism\Alfred_Sisley_142.jpg
617,Impressionism,Alfred_Sisley_143.jpg,../train_images\Impressionism\Alfred_Sisley_143.jpg
618,Impressionism,Alfred_Sisley_144.jpg,../train_images\Impressionism\Alfred_Sisley_144.jpg
619,Impressionism,Alfred_Sisley_147.jpg,../train_images\Impressionism\Alfred_Sisley_147.jpg
620,Impressionism,Alfred_Sisley_148.jpg,../train_images\Impressionism\Alfred_Sisley_148.jpg
621,Impressionism,Alfred_Sisley_15.jpg,../train_images\Impressionism\Alfred_Sisley_15.jpg
622,Impressionism,Alfred_Sisley_150.jpg,../train_images\Impressionism\Alfred_Sisley_150.jpg
623,Impressionism,Alfred_Sisley_151.jpg,../train_images\Impressionism\Alfred_Sisley_151.jpg
624,Impressionism,Alfred_Sisley_152.jpg,../train_images\Impressionism\Alfred_Sisley_152.jpg
625,Impressionism,Alfred_Sisley_153.jpg,../train_images\Impressionism\Alfred_Sisley_153.jpg
626,Impressionism,Alfred_Sisley_155.jpg,../train_images\Impressionism\Alfred_Sisley_155.jpg
627,Impressionism,Alfred_Sisley_156.jpg,../train_images\Impressionism\Alfred_Sisley_156.jpg
628,Impressionism,Alfred_Sisley_157.jpg,../train_images\Impressionism\Alfred_Sisley_157.jpg
629,Impressionism,Alfred_Sisley_159.jpg,../train_images\Impressionism\Alfred_Sisley_159.jpg
630,Impressionism,Alfred_Sisley_16.jpg,../train_images\Impressionism\Alfred_Sisley_16.jpg
631,Impressionism,Alfred_Sisley_162.jpg,../train_images\Impressionism\Alfred_Sisley_162.jpg
632,Impressionism,Alfred_Sisley_163.jpg,../train_images\Impressionism\Alfred_Sisley_163.jpg
633,Impressionism,Alfred_Sisley_165.jpg,../train_images\Impressionism\Alfred_Sisley_165.jpg
634,Impressionism,Alfred_Sisley_167.jpg,../train_images\Impressionism\Alfred_Sisley_167.jpg
635,Impressionism,Alfred_Sisley_169.jpg,../train_images\Impressionism\Alfred_Sisley_169.jpg
636,Impressionism,Alfred_Sisley_170.jpg,../train_images\Impressionism\Alfred_Sisley_170.jpg
637,Impressionism,Alfred_Sisley_173.jpg,../train_images\Impressionism\Alfred_Sisley_173.jpg
638,Impressionism,Alfred_Sisley_174.jpg,../train_images\Impressionism\Alfred_Sisley_174.jpg
639,Impressionism,Alfred_Sisley_177.jpg,../train_images\Impressionism\Alfred_Sisley_177.jpg
640,Impressionism,Alfred_Sisley_179.jpg,../train_images\Impressionism\Alfred_Sisley_179.jpg
641,Impressionism,Alfred_Sisley_181.jpg,../train_images\Impressionism\Alfred_Sisley_181.jpg
642,Impressionism,Alfred_Sisley_182.jpg,../train_images\Impressionism\Alfred_Sisley_182.jpg
643,Impressionism,Alfred_Sisley_186.jpg,../train_images\Impressionism\Alfred_Sisley_186.jpg
644,Impressionism,Alfred_Sisley_187.jpg,../train_images\Impressionism\Alfred_Sisley_187.jpg
645,Impressionism,Alfred_Sisley_189.jpg,../train_images\Impressionism\Alfred_Sisley_189.jpg
646,Impressionism,Alfred_Sisley_19.jpg,../train_images\Impressionism\Alfred_Sisley_19.jpg
647,Impressionism,Alfred_Sisley_191.jpg,../train_images\Impressionism\Alfred_Sisley_191.jpg
648,Impressionism,Alfred_Sisley_193.jpg,../train_images\Impressionism\Alfred_Sisley_193.jpg
649,Impressionism,Alfred_Sisley_194.jpg,../train_images\Impressionism\Alfred_Sisley_194.jpg
650,Impressionism,Alfred_Sisley_2.jpg,../train_images\Impressionism\Alfred_Sisley_2.jpg
651,Impressionism,Alfred_Sisley_20.jpg,../train_images\Impressionism\Alfred_Sisley_20.jpg
652,Impressionism,Alfred_Sisley_200.jpg,../train_images\Impressionism\Alfred_Sisley_200.jpg
653,Impressionism,Alfred_Sisley_201.jpg,../train_images\Impressionism\Alfred_Sisley_201.jpg
654,Impressionism,Alfred_Sisley_204.jpg,../train_images\Impressionism\Alfred_Sisley_204.jpg
655,Impressionism,Alfred_Sisley_208.jpg,../train_images\Impressionism\Alfred_Sisley_208.jpg
656,Impressionism,Alfred_Sisley_212.jpg,../train_images\Impressionism\Alfred_Sisley_212.jpg
657,Impressionism,Alfred_Sisley_218.jpg,../train_images\Impressionism\Alfred_Sisley_218.jpg
658,Impressionism,Alfred_Sisley_219.jpg,../train_images\Impressionism\Alfred_Sisley_219.jpg
659,Impressionism,Alfred_Sisley_221.jpg,../train_images\Impressionism\Alfred_Sisley_221.jpg
660,Impressionism,Alfred_Sisley_223.jpg,../train_images\Impressionism\Alfred_Sisley_223.jpg
661,Impressionism,Alfred_Sisley_23.jpg,../train_images\Impressionism\Alfred_Sisley_23.jpg
662,Impressionism,Alfred_Sisley_237.jpg,../train_images\Impressionism\Alfred_Sisley_237.jpg
663,Impressionism,Alfred_Sisley_239.jpg,../train_images\Impressionism\Alfred_Sisley_239.jpg
664,Impressionism,Alfred_Sisley_24.jpg,../train_images\Impressionism\Alfred_Sisley_24.jpg
665,Impressionism,Alfred_Sisley_242.jpg,../train_images\Impressionism\Alfred_Sisley_242.jpg
666,Impressionism,Alfred_Sisley_243.jpg,../train_images\Impressionism\Alfred_Sisley_243.jpg
667,Impressionism,Alfred_Sisley_246.jpg,../train_images\Impressionism\Alfred_Sisley_246.jpg
668,Impressionism,Alfred_Sisley_247.jpg,../train_images\Impressionism\Alfred_Sisley_247.jpg
669,Impressionism,Alfred_Sisley_249.jpg,../train_images\Impressionism\Alfred_Sisley_249.jpg
670,Impressionism,Alfred_Sisley_25.jpg,../train_images\Impressionism\Alfred_Sisley_25.jpg
671,Impressionism,Alfred_Sisley_251.jpg,../train_images\Impressionism\Alfred_Sisley_251.jpg
672,Impressionism,Alfred_Sisley_255.jpg,../train_images\Impressionism\Alfred_Sisley_255.jpg
673,Impressionism,Alfred_Sisley_28.jpg,../train_images\Impressionism\Alfred_Sisley_28.jpg
674,Impressionism,Alfred_Sisley_29.jpg,../train_images\Impressionism\Alfred_Sisley_29.jpg
675,Impressionism,Alfred_Sisley_35.jpg,../train_images\Impressionism\Alfred_Sisley_35.jpg
676,Impressionism,Alfred_Sisley_36.jpg,../train_images\Impressionism\Alfred_Sisley_36.jpg
677,Impressionism,Alfred_Sisley_40.jpg,../train_images\Impressionism\Alfred_Sisley_40.jpg
678,Impressionism,Alfred_Sisley_43.jpg,../train_images\Impressionism\Alfred_Sisley_43.jpg
679,Impressionism,Alfred_Sisley_46.jpg,../train_images\Impressionism\Alfred_Sisley_46.jpg
680,Impressionism,Alfred_Sisley_49.jpg,../train_images\Impressionism\Alfred_Sisley_49.jpg
681,Impressionism,Alfred_Sisley_5.jpg,../train_images\Impressionism\Alfred_Sisley_5.jpg
682,Impressionism,Alfred_Sisley_50.jpg,../train_images\Impressionism\Alfred_Sisley_50.jpg
683,Impressionism,Alfred_Sisley_51.jpg,../train_images\Impressionism\Alfred_Sisley_51.jpg
684,Impressionism,Alfred_Sisley_52.jpg,../train_images\Impressionism\Alfred_Sisley_52.jpg
685,Impressionism,Alfred_Sisley_56.jpg,../train_images\Impressionism\Alfred_Sisley_56.jpg
686,Impressionism,Alfred_Sisley_59.jpg,../train_images\Impressionism\Alfred_Sisley_59.jpg
687,Impressionism,Alfred_Sisley_6.jpg,../train_images\Impressionism\Alfred_Sisley_6.jpg
688,Impressionism,Alfred_Sisley_63.jpg,../train_images\Impressionism\Alfred_Sisley_63.jpg
689,Impressionism,Alfred_Sisley_65.jpg,../train_images\Impressionism\Alfred_Sisley_65.jpg
690,Impressionism,Alfred_Sisley_67.jpg,../train_images\Impressionism\Alfred_Sisley_67.jpg
691,Impressionism,Alfred_Sisley_69.jpg,../train_images\Impressionism\Alfred_Sisley_69.jpg
692,Impressionism,Alfred_Sisley_7.jpg,../train_images\Impressionism\Alfred_Sisley_7.jpg
693,Impressionism,Alfred_Sisley_70.jpg,../train_images\Impressionism\Alfred_Sisley_70.jpg
694,Impressionism,Alfred_Sisley_71.jpg,../train_images\Impressionism\Alfred_Sisley_71.jpg
695,Impressionism,Alfred_Sisley_76.jpg,../train_images\Impressionism\Alfred_Sisley_76.jpg
696,Impressionism,Alfred_Sisley_81.jpg,../train_images\Impressionism\Alfred_Sisley_81.jpg
697,Impressionism,Alfred_Sisley_83.jpg,../train_images\Impressionism\Alfred_Sisley_83.jpg
698,Impressionism,Alfred_Sisley_85.jpg,../train_images\Impressionism\Alfred_Sisley_85.jpg
699,Impressionism,Alfred_Sisley_87.jpg,../train_images\Impressionism\Alfred_Sisley_87.jpg
700,Impressionism,Alfred_Sisley_88.jpg,../train_images\Impressionism\Alfred_Sisley_88.jpg
701,Impressionism,Alfred_Sisley_9.jpg,../train_images\Impressionism\Alfred_Sisley_9.jpg
702,Impressionism,Alfred_Sisley_94.jpg,../train_images\Impressionism\Alfred_Sisley_94.jpg
703,Impressionism,Alfred_Sisley_96.jpg,../train_images\Impressionism\Alfred_Sisley_96.jpg
704,Impressionism,Claude_Monet_11.jpg,../train_images\Impressionism\Claude_Monet_11.jpg
705,Impressionism,Claude_Monet_12.jpg,../train_images\Impressionism\Claude_Monet_12.jpg
706,Impressionism,Claude_Monet_15.jpg,../train_images\Impressionism\Claude_Monet_15.jpg
707,Impressionism,Claude_Monet_16.jpg,../train_images\Impressionism\Claude_Monet_16.jpg
708,Impressionism,Claude_Monet_18.jpg,../train_images\Impressionism\Claude_Monet_18.jpg
709,Impressionism,Claude_Monet_19.jpg,../train_images\Impressionism\Claude_Monet_19.jpg
710,Impressionism,Claude_Monet_2.jpg,../train_images\Impressionism\Claude_Monet_2.jpg
711,Impressionism,Claude_Monet_21.jpg,../train_images\Impressionism\Claude_Monet_21.jpg
712,Impressionism,Claude_Monet_23.jpg,../train_images\Impressionism\Claude_Monet_23.jpg
713,Impressionism,Claude_Monet_25.jpg,../train_images\Impressionism\Claude_Monet_25.jpg
714,Impressionism,Claude_Monet_27.jpg,../train_images\Impressionism\Claude_Monet_27.jpg
715,Impressionism,Claude_Monet_29.jpg,../train_images\Impressionism\Claude_Monet_29.jpg
716,Impressionism,Claude_Monet_3.jpg,../train_images\Impressionism\Claude_Monet_3.jpg
717,Impressionism,Claude_Monet_31.jpg,../train_images\Impressionism\Claude_Monet_31.jpg
718,Impressionism,Claude_Monet_34.jpg,../train_images\Impressionism\Claude_Monet_34.jpg
719,Impressionism,Claude_Monet_36.jpg,../train_images\Impressionism\Claude_Monet_36.jpg
720,Impressionism,Claude_Monet_37.jpg,../train_images\Impressionism\Claude_Monet_37.jpg
721,Impressionism,Claude_Monet_38.jpg,../train_images\Impressionism\Claude_Monet_38.jpg
722,Impressionism,Claude_Monet_39.jpg,../train_images\Impressionism\Claude_Monet_39.jpg
723,Impressionism,Claude_Monet_42.jpg,../train_images\Impressionism\Claude_Monet_42.jpg
724,Impressionism,Claude_Monet_44.jpg,../train_images\Impressionism\Claude_Monet_44.jpg
725,Impressionism,Claude_Monet_49.jpg,../train_images\Impressionism\Claude_Monet_49.jpg
726,Impressionism,Claude_Monet_5.jpg,../train_images\Impressionism\Claude_Monet_5.jpg
727,Impressionism,Claude_Monet_50.jpg,../train_images\Impressionism\Claude_Monet_50.jpg
728,Impressionism,Claude_Monet_54.jpg,../train_images\Impressionism\Claude_Monet_54.jpg
729,Impressionism,Claude_Monet_57.jpg,../train_images\Impressionism\Claude_Monet_57.jpg
730,Impressionism,Claude_Monet_58.jpg,../train_images\Impressionism\Claude_Monet_58.jpg
731,Impressionism,Claude_Monet_59.jpg,../train_images\Impressionism\Claude_Monet_59.jpg
732,Impressionism,Claude_Monet_65.jpg,../train_images\Impressionism\Claude_Monet_65.jpg
733,Impressionism,Claude_Monet_66.jpg,../train_images\Impressionism\Claude_Monet_66.jpg
734,Impressionism,Claude_Monet_67.jpg,../train_images\Impressionism\Claude_Monet_67.jpg
735,Impressionism,Claude_Monet_8.jpg,../train_images\Impressionism\Claude_Monet_8.jpg
736,Impressionism,Edgar_Degas_100.jpg,../train_images\Impressionism\Edgar_Degas_100.jpg
737,Impressionism,Edgar_Degas_101.jpg,../train_images\Impressionism\Edgar_Degas_101.jpg
738,Impressionism,Edgar_Degas_105.jpg,../train_images\Impressionism\Edgar_Degas_105.jpg
739,Impressionism,Edgar_Degas_106.jpg,../train_images\Impressionism\Edgar_Degas_106.jpg
740,Impressionism,Edgar_Degas_107.jpg,../train_images\Impressionism\Edgar_Degas_107.jpg
741,Impressionism,Edgar_Degas_108.jpg,../train_images\Impressionism\Edgar_Degas_108.jpg
742,Impressionism,Edgar_Degas_11.jpg,../train_images\Impressionism\Edgar_Degas_11.jpg
743,Impressionism,Edgar_Degas_111.jpg,../train_images\Impressionism\Edgar_Degas_111.jpg
744,Impressionism,Edgar_Degas_112.jpg,../train_images\Impressionism\Edgar_Degas_112.jpg
745,Impressionism,Edgar_Degas_113.jpg,../train_images\Impressionism\Edgar_Degas_113.jpg
746,Impressionism,Edgar_Degas_114.jpg,../train_images\Impressionism\Edgar_Degas_114.jpg
747,Impressionism,Edgar_Degas_116.jpg,../train_images\Impressionism\Edgar_Degas_116.jpg
748,Impressionism,Edgar_Degas_120.jpg,../train_images\Impressionism\Edgar_Degas_120.jpg
749,Impressionism,Edgar_Degas_121.jpg,../train_images\Impressionism\Edgar_Degas_121.jpg
750,Impressionism,Edgar_Degas_122.jpg,../train_images\Impressionism\Edgar_Degas_122.jpg
751,Impressionism,Edgar_Degas_123.jpg,../train_images\Impressionism\Edgar_Degas_123.jpg
752,Impressionism,Edgar_Degas_124.jpg,../train_images\Impressionism\Edgar_Degas_124.jpg
753,Impressionism,Edgar_Degas_126.jpg,../train_images\Impressionism\Edgar_Degas_126.jpg
754,Impressionism,Edgar_Degas_127.jpg,../train_images\Impressionism\Edgar_Degas_127.jpg
755,Impressionism,Edgar_Degas_129.jpg,../train_images\Impressionism\Edgar_Degas_129.jpg
756,Impressionism,Edgar_Degas_130.jpg,../train_images\Impressionism\Edgar_Degas_130.jpg
757,Impressionism,Edgar_Degas_131.jpg,../train_images\Impressionism\Edgar_Degas_131.jpg
758,Impressionism,Edgar_Degas_137.jpg,../train_images\Impressionism\Edgar_Degas_137.jpg
759,Impressionism,Edgar_Degas_141.jpg,../train_images\Impressionism\Edgar_Degas_141.jpg
760,Impressionism,Edgar_Degas_142.jpg,../train_images\Impressionism\Edgar_Degas_142.jpg
761,Impressionism,Edgar_Degas_145.jpg,../train_images\Impressionism\Edgar_Degas_145.jpg
762,Impressionism,Edgar_Degas_147.jpg,../train_images\Impressionism\Edgar_Degas_147.jpg
763,Impressionism,Edgar_Degas_148.jpg,../train_images\Impressionism\Edgar_Degas_148.jpg
764,Impressionism,Edgar_Degas_149.jpg,../train_images\Impressionism\Edgar_Degas_149.jpg
765,Impressionism,Edgar_Degas_15.jpg,../train_images\Impressionism\Edgar_Degas_15.jpg
766,Impressionism,Edgar_Degas_152.jpg,../train_images\Impressionism\Edgar_Degas_152.jpg
767,Impressionism,Edgar_Degas_154.jpg,../train_images\Impressionism\Edgar_Degas_154.jpg
768,Impressionism,Edgar_Degas_156.jpg,../train_images\Impressionism\Edgar_Degas_156.jpg
769,Impressionism,Edgar_Degas_158.jpg,../train_images\Impressionism\Edgar_Degas_158.jpg
770,Impressionism,Edgar_Degas_16.jpg,../train_images\Impressionism\Edgar_Degas_16.jpg
771,Impressionism,Edgar_Degas_160.jpg,../train_images\Impressionism\Edgar_Degas_160.jpg
772,Impressionism,Edgar_Degas_161.jpg,../train_images\Impressionism\Edgar_Degas_161.jpg
773,Impressionism,Edgar_Degas_162.jpg,../train_images\Impressionism\Edgar_Degas_162.jpg
774,Impressionism,Edgar_Degas_164.jpg,../train_images\Impressionism\Edgar_Degas_164.jpg
775,Impressionism,Edgar_Degas_165.jpg,../train_images\Impressionism\Edgar_Degas_165.jpg
776,Impressionism,Edgar_Degas_169.jpg,../train_images\Impressionism\Edgar_Degas_169.jpg
777,Impressionism,Edgar_Degas_171.jpg,../train_images\Impressionism\Edgar_Degas_171.jpg
778,Impressionism,Edgar_Degas_174.jpg,../train_images\Impressionism\Edgar_Degas_174.jpg
779,Impressionism,Edgar_Degas_178.jpg,../train_images\Impressionism\Edgar_Degas_178.jpg
780,Impressionism,Edgar_Degas_179.jpg,../train_images\Impressionism\Edgar_Degas_179.jpg
781,Impressionism,Edgar_Degas_183.jpg,../train_images\Impressionism\Edgar_Degas_183.jpg
782,Impressionism,Edgar_Degas_186.jpg,../train_images\Impressionism\Edgar_Degas_186.jpg
783,Impressionism,Edgar_Degas_187.jpg,../train_images\Impressionism\Edgar_Degas_187.jpg
784,Impressionism,Edgar_Degas_188.jpg,../train_images\Impressionism\Edgar_Degas_188.jpg
785,Impressionism,Edgar_Degas_189.jpg,../train_images\Impressionism\Edgar_Degas_189.jpg
786,Impressionism,Edgar_Degas_19.jpg,../train_images\Impressionism\Edgar_Degas_19.jpg
787,Impressionism,Edgar_Degas_191.jpg,../train_images\Impressionism\Edgar_Degas_191.jpg
788,Impressionism,Edgar_Degas_192.jpg,../train_images\Impressionism\Edgar_Degas_192.jpg
789,Impressionism,Edgar_Degas_193.jpg,../train_images\Impressionism\Edgar_Degas_193.jpg
790,Impressionism,Edgar_Degas_196.jpg,../train_images\Impressionism\Edgar_Degas_196.jpg
791,Impressionism,Edgar_Degas_198.jpg,../train_images\Impressionism\Edgar_Degas_198.jpg
792,Impressionism,Edgar_Degas_199.jpg,../train_images\Impressionism\Edgar_Degas_199.jpg
793,Impressionism,Edgar_Degas_2.jpg,../train_images\Impressionism\Edgar_Degas_2.jpg
794,Impressionism,Edgar_Degas_206.jpg,../train_images\Impressionism\Edgar_Degas_206.jpg
795,Impressionism,Edgar_Degas_207.jpg,../train_images\Impressionism\Edgar_Degas_207.jpg
796,Impressionism,Edgar_Degas_209.jpg,../train_images\Impressionism\Edgar_Degas_209.jpg
